451:9,1,3,1,6,1,5,2,2,4,6,1,3,3,2,2,1,4,7,1,7,7,7,7,5,4,2,9,5,3
452:6,1,7,6,5,6,8,2,2,6,7,6,5,9,3,5,7,1,1,4,7,6,2,6,3,2,4,6,9,4
453:3,4,2,9,1,2,7,6,8,3,2,7,6,6,6,2,8,8,5,7,5,2,5,2,9,8,4,4,2,2
454:4,2,2,6,4,8,5,6,3,9,9,6,3,6,1,7,2,1,1,7,6,5,1,2,4,5,3,2,1,9
455:5,9,6,5,3,7,2,2,2,7,7,2,2,2,5,1,5,6,5,5,9,2,6,3,7,4,1,5,3,9
456:6,8,3,1,6,2,8,8,6,3,2,5,3,4,1,8,4,4,1,7,8,4,6,3,6,5,5,3,5,1
457:3,4,6,2,5,6,6,5,7,5,6,9,1,8,3,7,6,6,4,9,7,5,7,7,2,5,2,1,2,4
458:2,2,1,1,5,7,5,6,8,5,3,4,2,3,3,9,8,1,5,7,8,5,6,1,6,2,5,2,1,9
459:6,2,6,3,4,8,8,5,9,2,2,5,2,9,8,5,9,8,6,6,6,3,5,6,2,1,2,8,1,1
460:3,3,4,9,8,1,2,6,1,3,1,1,6,4,6,6,8,6,2,2,2,3,6,1,8,3,9,7,7,1
461:4,1,2,5,3,2,1,4,1,3,3,3,1,6,6,6,6,6,7,2,2,4,5,1,9,3,2,3,4,4
462:5,3,9,2,9,7,5,9,4,8,1,5,8,5,7,4,5,4,1,5,6,5,7,4,9,6,4,5,6,9
463:3,8,8,1,4,7,4,6,9,5,5,2,2,7,9,9,3,3,8,8,3,8,1,5,5,2,9,6,7,9
464:2,4,1,8,4,1,3,7,1,7,2,8,8,6,1,9,9,5,9,9,3,6,5,3,5,3,2,2,4,5
465:5,3,7,4,2,6,2,3,5,1,1,5,4,9,2,6,2,5,1,2,6,1,7,9,1,2,2,7,8,3
466:2,2,8,4,4,2,1,9,8,2,7,4,5,7,6,6,4,3,3,5,7,6,4,2,8,1,2,2,4,6
467:6,4,1,3,2,4,4,4,4,5,9,4,9,5,2,4,4,2,3,1,1,5,9,5,6,7,9,1,7,6
468:9,1,4,4,8,1,9,6,9,8,8,9,4,8,8,4,4,7,8,1,8,3,3,3,8,7,3,6,4,6
469:5,3,1,1,1,4,6,6,6,6,9,8,9,9,7,1,3,1,4,7,2,7,5,9,7,3,1,2,5,7
470:2,7,8,2,8,3,2,9,1,3,4,4,8,4,2,1,2,2,6,4,8,8,8,3,6,2,5,5,5,1
471:4,1,5,5,7,1,7,9,3,9,6,6,3,3,1,2,1,9,3,7,1,5,5,2,5,2,5,4,9,7
472:5,3,1,1,1,4,6,6,6,6,9,8,9,9,7,1,3,1,4,7,2,7,5,9,7,3,1,2,5,9
473:7,1,7,7,9,7,6,8,8,8,2,2,2,4,5,8,5,5,9,9,6,7,5,5,9,2,5,6,5,4
474:5,9,4,3,2,2,8,8,4,9,4,2,8,1,2,6,1,4,5,3,9,6,5,7,6,5,3,3,4,4
475:3,4,2,9,1,2,7,6,8,3,2,7,6,6,6,2,8,8,5,7,5,2,5,2,9,8,4,4,2,7
476:7,5,4,4,2,3,8,2,7,4,9,2,9,2,5,2,3,2,1,6,5,4,8,6,8,7,6,6,9,7
477:4,1,8,9,6,1,1,7,8,2,5,9,8,4,8,1,8,9,5,1,5,9,4,3,2,9,7,3,8,9
478:4,7,5,1,9,7,8,1,6,7,8,8,3,5,4,8,9,2,2,5,1,3,1,2,6,2,7,5,1,7
479:6,1,7,6,5,3,8,2,2,6,7,6,5,9,3,5,7,1,1,4,7,6,2,6,3,2,4,6,9,6
480:2,1,6,4,1,7,8,9,5,6,5,2,6,2,2,8,1,6,9,4,6,5,5,9,1,4,3,7,6,2
481:8,8,5,4,6,2,5,8,9,4,8,4,4,1,5,7,2,8,6,1,9,1,2,2,7,8,6,9,4,9
482:1,2,2,6,3,9,4,6,8,7,8,7,1,9,9,6,9,8,8,2,4,7,1,7,7,1,1,4,9,8
483:9,9,2,9,5,2,5,8,9,1,4,2,1,6,6,6,6,4,8,9,2,2,8,4,4,2,5,3,4,3
484:2,1,4,3,1,9,8,4,2,9,1,4,5,1,5,8,5,4,8,4,1,8,1,3,2,3,6,9,2,1
485:9,1,2,1,5,2,7,5,7,2,7,5,3,5,7,1,9,5,6,4,6,3,9,7,8,3,9,3,6,5
486:6,9,3,6,6,4,3,6,2,8,1,3,6,4,2,8,5,9,7,4,8,6,9,1,1,4,5,3,3,7
487:5,8,6,1,1,7,9,8,2,4,7,5,1,1,1,7,9,2,6,2,3,5,3,2,6,8,1,5,6,5
488:9,8,4,4,3,5,1,5,4,1,8,8,7,4,2,3,2,6,8,7,3,4,9,6,8,8,1,2,6,7
489:2,8,6,3,1,5,6,9,3,2,3,1,9,6,9,4,3,3,9,4,6,2,3,2,9,5,3,9,6,8
490:1,5,7,3,9,8,7,9,6,1,3,3,2,4,4,6,1,5,4,9,5,3,1,6,3,2,7,5,1,9
491:1,7,6,4,7,4,2,7,3,3,6,4,2,8,4,7,5,7,1,4,6,1,2,7,6,8,3,9,8,4
492:8,6,5,1,6,5,9,4,9,5,3,3,3,6,7,8,5,9,3,5,1,8,4,3,2,9,4,6,1,4
493:9,7,3,3,8,6,1,8,6,5,7,4,2,7,4,4,6,2,8,5,6,7,9,6,3,9,7,1,7,2
494:6,2,3,3,3,2,1,1,6,1,5,2,2,9,4,5,1,9,2,6,9,7,5,5,8,7,4,6,7,9
495:7,5,7,8,2,9,6,8,8,6,4,3,6,3,9,1,8,4,8,3,2,6,1,6,2,3,9,3,5,3
496:9,7,2,1,2,7,9,3,9,8,4,7,5,2,9,4,4,1,9,3,8,3,8,3,5,2,3,6,7,1
497:2,9,9,5,5,8,9,9,7,4,6,3,5,8,9,6,1,4,7,8,4,5,1,8,2,1,2,2,3,6
498:9,5,1,4,7,6,6,4,2,3,1,3,4,2,3,3,8,4,3,1,3,3,3,3,4,9,5,8,7,3
499:4,9,1,9,7,5,9,5,6,8,3,3,6,7,8,9,2,3,1,7,9,8,5,1,6,9,2,6,9,5
500:1,2,7,1,8,2,5,5,8,4,8,3,6,5,6,4,7,5,8,7,6,4,4,2,8,4,3,8,8,4
